,name,album,release_date,track_number,id,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,duration_ms,,
1076,You Belong With Me - Commentary,Fearless (Big Machine Radio Release Special),2008-11-11,11,2BDqAaVKzQDnoVPZbdp68D,spotify:track:2BDqAaVKzQDnoVPZbdp68D,0.795,0.792,0.263,0,0.161,-12.043,0.938,126.254,0.728,25,48248,,
1077,You Belong With Me,Fearless (Big Machine Radio Release Special),2008-11-11,12,1GEBsLDvJGw7kviySRI6GX,spotify:track:1GEBsLDvJGw7kviySRI6GX,0.178,0.687,0.745,1.59E-05,0.111,-4.432,0.0379,129.966,0.435,76,232120,,
1078,Breathe - Commentary,Fearless (Big Machine Radio Release Special),2008-11-11,13,3cAHqw3B2deaHRXV9WrYAA,spotify:track:3cAHqw3B2deaHRXV9WrYAA,0.873,0.796,0.202,0,0.17,-14.718,0.895,99.358,0.739,27,62665,,
1079,Breathe,Fearless (Big Machine Radio Release Special),2008-11-11,14,2dzk2z7MXl0peRhBUsDq4d,spotify:track:2dzk2z7MXl0peRhBUsDq4d,0.37,0.491,0.475,0,0.118,-7.405,0.0268,147.988,0.174,51,264960,,
1080,Tell Me Why - Commentary,Fearless (Big Machine Radio Release Special),2008-11-11,15,1SARZTSJ1YeXgImYzpSxef,spotify:track:1SARZTSJ1YeXgImYzpSxef,0.64,0.689,0.267,0,0.356,-12.169,0.928,99.948,0.807,25,43075,,
1081,Tell Me Why,Fearless (Big Machine Radio Release Special),2008-11-11,16,7bUvIh9rQsboJBXaSIQZAF,spotify:track:7bUvIh9rQsboJBXaSIQZAF,0.0697,0.604,0.851,1.69E-06,0.358,-3.08,0.0394,100.007,0.488,28,201533,,
1082,You're Not Sorry - Commentary,Fearless (Big Machine Radio Release Special),2008-11-11,17,1V7nao9bFNvjFrmrnSz19Y,spotify:track:1V7nao9bFNvjFrmrnSz19Y,0.783,0.746,0.27,0,0.147,-13.099,0.918,62.327,0.668,24,81998,,
1083,You're Not Sorry,Fearless (Big Machine Radio Release Special),2008-11-11,18,0ReNbPVMU7jUWqn1yHo9cE,spotify:track:0ReNbPVMU7jUWqn1yHo9cE,0.153,0.469,0.449,4.67E-06,0.112,-4.152,0.0274,133.939,0.285,29,263213,,
1084,The Way I Loved You - Commentary,Fearless (Big Machine Radio Release Special),2008-11-11,19,7lzMAvyDZyZm1hPMLpfIXy,spotify:track:7lzMAvyDZyZm1hPMLpfIXy,0.873,0.823,0.25,0,0.167,-12.734,0.937,111.601,0.767,24,44283,,
1085,The Way I Loved You,Fearless (Big Machine Radio Release Special),2008-11-11,20,54ziHHVIBJg3YJ9sn17mEy,spotify:track:54ziHHVIBJg3YJ9sn17mEy,0.0339,0.444,0.727,0,0.111,-3.682,0.033,160.989,0.41,32,245426,,
1086,Forever & Always - Commentary,Fearless (Big Machine Radio Release Special),2008-11-11,21,57USOybNwyjN8ZUZLm9hra,spotify:track:57USOybNwyjN8ZUZLm9hra,0.857,0.702,0.251,0,0.193,-13.557,0.939,67.722,0.715,24,73900,,
1087,Forever & Always,Fearless (Big Machine Radio Release Special),2008-11-11,22,5VHdgl9hFUmabiCO5jeISv,spotify:track:5VHdgl9hFUmabiCO5jeISv,0.0799,0.606,0.826,0,0.189,-4.974,0.0557,128.052,0.486,29,226306,,
1088,The Best Day - Commentary,Fearless (Big Machine Radio Release Special),2008-11-11,23,2MzoTHyQgopGUL8ABcOAyr,spotify:track:2MzoTHyQgopGUL8ABcOAyr,0.773,0.643,0.304,0,0.4,-12.174,0.905,84.469,0.697,24,49787,,
1089,The Best Day,Fearless (Big Machine Radio Release Special),2008-11-11,24,0ck1qErO76fM9xKxuSeqDk,spotify:track:0ck1qErO76fM9xKxuSeqDk,0.622,0.666,0.449,1.92E-06,0.149,-8.569,0.029,126.083,0.345,43,246320,,
1090,Change - Commentary,Fearless (Big Machine Radio Release Special),2008-11-11,25,1NTxT72xu3GkYq5wIq0RG5,spotify:track:1NTxT72xu3GkYq5wIq0RG5,0.625,0.772,0.334,0,0.372,-11.779,0.865,78.855,0.54,23,47438,,
1091,Change,Fearless (Big Machine Radio Release Special),2008-11-11,26,6nIUWFgMly8cdh32SbnhiR,spotify:track:6nIUWFgMly8cdh32SbnhiR,0.00434,0.541,0.757,0,0.112,-4.212,0.0386,96,0.207,26,280240,,
1092,Fearless - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,1,5Gz9GFSwHObbmjSRHgTphe,spotify:track:5Gz9GFSwHObbmjSRHgTphe,0.00224,0.536,0.671,0.858,0.133,-5.934,0.0263,100.055,0.373,11,245106,,
1093,Fifteen - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,2,2p2iPBELfsen9imWH0NkId,spotify:track:2p2iPBELfsen9imWH0NkId,0.0046,0.396,0.641,0.296,0.127,-8.717,0.0285,191.014,0.243,6,298106,,
1094,Love Story - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,3,2GZNZLMvT3gjCEPd6NNvvQ,spotify:track:2GZNZLMvT3gjCEPd6NNvvQ,0.0189,0.61,0.753,0.487,0.108,-5.869,0.0315,119.036,0.172,14,239120,,
1095,Hey Stephen - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,4,0wN94hAOTCu4Vv4TCbhVZD,spotify:track:0wN94hAOTCu4Vv4TCbhVZD,0.00961,0.755,0.571,0.251,0.0675,-9.292,0.0538,116.038,0.965,5,264106,,
1096,White Horse - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,5,3t5kblMAefsRy9O9vOjkR4,spotify:track:3t5kblMAefsRy9O9vOjkR4,0.24,0.392,0.356,0.361,0.0991,-11.235,0.0332,185.714,0.239,5,238120,,
1097,You Belong With Me - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,6,02DtaJ6ADr4uQJbKEdpxxj,spotify:track:02DtaJ6ADr4uQJbKEdpxxj,0.00592,0.677,0.723,0.76,0.104,-6.6,0.0346,130.004,0.221,10,234133,,
1098,"Breathe - Instrumental only, no BV",Fearless (Karaoke Version),2008-11-11,7,795ZVsHOr5ky9yrY6FDA6Q,spotify:track:795ZVsHOr5ky9yrY6FDA6Q,0.0815,0.585,0.469,0.723,0.157,-9.202,0.0271,73.988,0.218,6,267106,,
1099,Tell Me Why - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,8,42WE7fJI5dYoa10luMp3Na,spotify:track:42WE7fJI5dYoa10luMp3Na,0.00159,0.55,0.862,0.799,0.392,-5.727,0.0294,100.042,0.631,4,209320,,
1100,You're Not Sorry - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,9,6hABNvvhdtvcJNShuWhguU,spotify:track:6hABNvvhdtvcJNShuWhguU,0.0112,0.482,0.415,0.0032,0.0846,-6.354,0.0291,134.112,0.205,4,265106,,
1101,The Way I Loved You - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,10,1e380XUelS0g4AyrUfHKHL,spotify:track:1e380XUelS0g4AyrUfHKHL,0.00135,0.461,0.679,0.0414,0.112,-5.597,0.0306,160.845,0.301,8,248120,,
1102,Forever & Always - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,11,3T7zAF5sfNq0blGbz21TTa,spotify:track:3T7zAF5sfNq0blGbz21TTa,0.000853,0.603,0.751,0.53,0.107,-6.56,0.0357,127.996,0.435,6,237053,,
1103,The Best Day - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,12,0sxxlg7d2UZ60TdtcuKYZ0,spotify:track:0sxxlg7d2UZ60TdtcuKYZ0,0.441,0.611,0.627,0.628,0.133,-11.901,0.0359,126.02,0.454,4,249106,,
1104,Change - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,13,6D0MZbrShD5AK8P2Ig6bow,spotify:track:6D0MZbrShD5AK8P2Ig6bow,2.47E-05,0.515,0.733,0.629,0.131,-5.518,0.031,96.012,0.177,3,280000,,
1118,Jump Then Fall,Fearless (Platinum Edition),2008-11-11,1,6WWvcA62QlnRguluWAk6bv,spotify:track:6WWvcA62QlnRguluWAk6bv,0.111,0.618,0.687,0,0.0693,-5.737,0.0271,79.991,0.82,46,237066,,
1119,Untouchable,Fearless (Platinum Edition),2008-11-11,2,6ovFJkdau79DuXEvQjPaNH,spotify:track:6ovFJkdau79DuXEvQjPaNH,0.0583,0.419,0.454,3.78E-06,0.0974,-6.809,0.0335,200.017,0.288,48,311040,,
1120,Forever & Always - Piano Version,Fearless (Platinum Edition),2008-11-11,3,13MAWVUSkbGMUi6I7RowRK,spotify:track:13MAWVUSkbGMUi6I7RowRK,0.852,0.592,0.16,0,0.116,-10.785,0.0347,118.929,0.294,46,267506,,
1121,Come In With The Rain,Fearless (Platinum Edition),2008-11-11,4,0cEG04R5cldkTLzK6phlcn,spotify:track:0cEG04R5cldkTLzK6phlcn,0.0961,0.527,0.461,2.47E-06,0.24,-6.172,0.0256,143.94,0.23,44,238093,,
1122,SuperStar,Fearless (Platinum Edition),2008-11-11,5,0XfTh16YcKPzdxMPTeKTAq,spotify:track:0XfTh16YcKPzdxMPTeKTAq,0.367,0.61,0.531,0,0.351,-6.123,0.0239,85.979,0.228,43,261453,,
1123,The Other Side Of The Door,Fearless (Platinum Edition),2008-11-11,6,1yDJcXc549N6AabNBzFAku,spotify:track:1yDJcXc549N6AabNBzFAku,0.169,0.476,0.816,0,0.238,-4.279,0.0347,163.847,0.469,44,237600,,
1124,Fearless,Fearless (Platinum Edition),2008-11-11,7,2okho7vU7Nsq1UZD0kgIMi,spotify:track:2okho7vU7Nsq1UZD0kgIMi,0.0364,0.598,0.714,1.04E-06,0.31,-4.397,0.0273,99.979,0.467,47,242000,,
1125,Fifteen,Fearless (Platinum Edition),2008-11-11,8,5Ora3Ish2A1JN5veGYTxhw,spotify:track:5Ora3Ish2A1JN5veGYTxhw,0.0728,0.559,0.636,0,0.144,-4.4,0.0263,95.485,0.214,44,294346,,
1126,Love Story,Fearless (Platinum Edition),2008-11-11,9,5hnJCRSo4pxRsaEwT9YusG,spotify:track:5hnJCRSo4pxRsaEwT9YusG,0.157,0.618,0.736,0,0.073,-3.937,0.0308,118.982,0.307,60,235280,,
1127,Hey Stephen,Fearless (Platinum Edition),2008-11-11,10,3CI1f4yLwdHzcUnH7o0Xyh,spotify:track:3CI1f4yLwdHzcUnH7o0Xyh,0.168,0.843,0.553,2.66E-06,0.107,-7.348,0.0317,115.997,0.825,48,254320,,
1128,White Horse,Fearless (Platinum Edition),2008-11-11,11,5yKB8qcTSflDercM2PXwot,spotify:track:5yKB8qcTSflDercM2PXwot,0.302,0.585,0.346,0,0.102,-8.014,0.0256,92.564,0.195,44,234440,,
1129,You Belong With Me,Fearless (Platinum Edition),2008-11-11,12,4kgTdThcDHfuDS2kKxB7Lc,spotify:track:4kgTdThcDHfuDS2kKxB7Lc,0.164,0.687,0.771,2.46E-05,0.112,-4.424,0.0384,129.964,0.445,60,231146,,
1130,Breathe,Fearless (Platinum Edition),2008-11-11,13,23qIWGhpwvDgC23TyZOUck,spotify:track:23qIWGhpwvDgC23TyZOUck,0.373,0.498,0.486,0,0.113,-7.384,0.0273,147.952,0.17,42,263986,,
1131,Tell Me Why,Fearless (Platinum Edition),2008-11-11,14,4x7Gxk2GfwZJcqpoVT1PbR,spotify:track:4x7Gxk2GfwZJcqpoVT1PbR,0.0606,0.601,0.852,3.41E-06,0.37,-3.096,0.0386,100.015,0.513,45,200560,,
1132,You're Not Sorry,Fearless (Platinum Edition),2008-11-11,15,3JhvYnOfKLJuWC7jEU0GmJ,spotify:track:3JhvYnOfKLJuWC7jEU0GmJ,0.13,0.459,0.459,2.30E-06,0.113,-4.126,0.0275,134.018,0.281,47,261800,,
1133,The Way I Loved You,Fearless (Platinum Edition),2008-11-11,16,4pEZUytwBzha5Un6m3SCFf,spotify:track:4pEZUytwBzha5Un6m3SCFf,0.0322,0.436,0.712,0,0.111,-3.689,0.0329,160.886,0.379,55,244240,,
1134,Forever & Always,Fearless (Platinum Edition),2008-11-11,17,3NKCWBT2uKp8rxSkcvIrdX,spotify:track:3NKCWBT2uKp8rxSkcvIrdX,0.0907,0.605,0.829,0,0.106,-4.993,0.0549,128.012,0.514,48,225333,,
1135,The Best Day,Fearless (Platinum Edition),2008-11-11,18,7CjuAoOiSrwWv7wJonAUmw,spotify:track:7CjuAoOiSrwWv7wJonAUmw,0.611,0.664,0.447,1.00E-06,0.139,-8.535,0.0292,126.079,0.364,42,245346,,
1136,Change,Fearless (Platinum Edition),2008-11-11,19,3gFaNwyiafgUoQhR0pHYA9,spotify:track:3gFaNwyiafgUoQhR0pHYA9,0.00471,0.548,0.756,0,0.117,-4.175,0.036,96.038,0.224,44,281053,,
1156,Love Story - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,2008-06-28,1,4RBKAqJ3qyvvriDG0s9IJ3,spotify:track:4RBKAqJ3qyvvriDG0s9IJ3,0.659,0.741,0.444,0,0.131,-7.031,0.0311,119.006,0.512,37,221028,,
1157,Fearless - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,2008-06-28,2,5g7RMU3cV7zXWH244BLe7G,spotify:track:5g7RMU3cV7zXWH244BLe7G,0.814,0.623,0.266,0,0.145,-5.894,0.026,96.601,0.467,36,198247,,
1158,Beautiful Eyes - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,2008-06-28,3,4aBW31cmkA7BLColUsMEeZ,spotify:track:4aBW31cmkA7BLColUsMEeZ,0.596,0.627,0.704,0,0.0598,-3.739,0.0269,98.958,0.457,39,176316,,
1159,Untouchable - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,2008-06-28,4,4MbHDiHQjhmoVAV75G04Ql,spotify:track:4MbHDiHQjhmoVAV75G04Ql,0.856,0.731,0.184,0,0.0927,-9.235,0.0418,102.404,0.331,32,222959,,
1160,Teardrops On My Guitar - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,2008-06-28,5,4DjevQhsPWULcondN4mRh5,spotify:track:4DjevQhsPWULcondN4mRh5,0.664,0.344,0.801,0,0.106,-5.373,0.0574,204.489,0.615,33,196346,,
1161,Picture To Burn - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,2008-06-28,6,7EvU9pRoJ9Xs7anx0P7tEc,spotify:track:7EvU9pRoJ9Xs7anx0P7tEc,0.266,0.647,0.872,0,0.419,-1.953,0.0524,105.798,0.684,32,173899,,
1162,Should've Said No - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,2008-06-28,7,5a9hUL6ZuiagZhazwrtwHF,spotify:track:5a9hUL6ZuiagZhazwrtwHF,0.399,0.429,0.808,0,0.0884,-3.004,0.0677,171.537,0.438,33,228473,,
1163,Change - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,2008-06-28,8,69o9kr9UexjzeZDE8yD8dQ,spotify:track:69o9kr9UexjzeZDE8yD8dQ,0.156,0.243,0.712,0,0.111,-4.307,0.0577,202.319,0.273,30,258487,,
1177,Tim McGraw,Taylor Swift,2006-10-24,1,0Om9WAB5RS09L80DyOfTNa,spotify:track:0Om9WAB5RS09L80DyOfTNa,0.575,0.58,0.491,0,0.121,-6.462,0.0251,76.009,0.425,63,232106,,
1178,Picture To Burn,Taylor Swift,2006-10-24,2,32mVHdy0bi1XKgr0ajsBlG,spotify:track:32mVHdy0bi1XKgr0ajsBlG,0.173,0.658,0.877,0,0.0962,-2.098,0.0323,105.586,0.821,67,173066,,
1179,Teardrops On My Guitar - Radio Single Remix,Taylor Swift,2006-10-24,3,7zMcNqs55Mxer82bvZFkpg,spotify:track:7zMcNqs55Mxer82bvZFkpg,0.288,0.621,0.417,0,0.119,-6.941,0.0231,99.953,0.289,66,203040,,
1180,A Place in this World,Taylor Swift,2006-10-24,4,73OX8GdpOeGzKC6OvGSbsv,spotify:track:73OX8GdpOeGzKC6OvGSbsv,0.051,0.576,0.777,0,0.32,-2.881,0.0324,115.028,0.428,55,199200,,
1181,Cold As You,Taylor Swift,2006-10-24,5,7an1exwMnfYRcdVQm0yDev,spotify:track:7an1exwMnfYRcdVQm0yDev,0.217,0.418,0.482,0,0.123,-5.769,0.0266,175.558,0.261,55,239013,,
1182,The Outside,Taylor Swift,2006-10-24,6,2QA3IixpRcKyOdG7XDzRgv,spotify:track:2QA3IixpRcKyOdG7XDzRgv,0.00491,0.589,0.805,0,0.24,-4.055,0.0293,112.982,0.591,53,207106,,
1183,Tied Together with a Smile,Taylor Swift,2006-10-24,7,6K0CJLVXqbGMeJSmJ4ENKK,spotify:track:6K0CJLVXqbGMeJSmJ4ENKK,0.525,0.479,0.578,0,0.0841,-4.963,0.0294,146.165,0.192,54,248106,,
1184,Stay Beautiful,Taylor Swift,2006-10-24,8,2ZoOmCSgj0ypVAmGd1ve4y,spotify:track:2ZoOmCSgj0ypVAmGd1ve4y,0.0868,0.594,0.629,0,0.137,-4.919,0.0246,131.597,0.504,54,236053,,
1185,Should've Said No,Taylor Swift,2006-10-24,9,16MVSD0mGI4RMQT83Qzm69,spotify:track:16MVSD0mGI4RMQT83Qzm69,0.0103,0.476,0.777,0,0.196,-3.771,0.0289,167.964,0.472,64,242200,,
1186,Mary's Song (Oh My My My),Taylor Swift,2006-10-24,10,2QrQCMel6v2JiLxqrg4p2O,spotify:track:2QrQCMel6v2JiLxqrg4p2O,0.0177,0.403,0.627,0,0.182,-5.28,0.0292,74.9,0.374,56,213080,,
1187,Our Song,Taylor Swift,2006-10-24,11,15DeqWWQB4dcEWzJg15VrN,spotify:track:15DeqWWQB4dcEWzJg15VrN,0.111,0.668,0.672,0,0.329,-4.931,0.0303,89.011,0.539,71,201106,,
1188,I'm Only Me When I'm With You,Taylor Swift,2006-10-24,12,0JIdBrXGSJXS72zjF9ss9u,spotify:track:0JIdBrXGSJXS72zjF9ss9u,0.00452,0.563,0.934,0.000807,0.103,-3.629,0.0646,143.964,0.518,57,213053,,
1189,Invisible,Taylor Swift,2006-10-24,13,5OOd01o2YS1QFwdpVLds3r,spotify:track:5OOd01o2YS1QFwdpVLds3r,0.637,0.612,0.394,0,0.147,-5.723,0.0243,96.001,0.233,53,203226,,
1190,A Perfectly Good Heart,Taylor Swift,2006-10-24,14,1spLfUJxtyVyiKKTegQ2r4,spotify:track:1spLfUJxtyVyiKKTegQ2r4,0.00349,0.483,0.751,0,0.128,-5.726,0.0365,156.092,0.268,51,220146,,
1207,Tim McGraw - Commentary,Taylor Swift (Big Machine Radio Release Special),2006-10-24,1,4511PLndxxMcob8Qq5KHNw,spotify:track:4511PLndxxMcob8Qq5KHNw,0.872,0.634,0.278,0,0.127,-12.692,0.945,171.246,0.653,21,109690,,
1208,Tim McGraw,Taylor Swift (Big Machine Radio Release Special),2006-10-24,2,7DQmwd7zye9xvzMQJnD8S8,spotify:track:7DQmwd7zye9xvzMQJnD8S8,0.601,0.574,0.499,0,0.123,-6.462,0.0254,76,0.447,55,234546,,
1209,Picture To Burn - Commentary,Taylor Swift (Big Machine Radio Release Special),2006-10-24,3,3y40XaB0r8LwJzECdhXqmq,spotify:track:3y40XaB0r8LwJzECdhXqmq,0.864,0.791,0.286,0,0.14,-12.078,0.942,60.266,0.512,21,59669,,
1210,Picture To Burn,Taylor Swift (Big Machine Radio Release Special),2006-10-24,4,1nuk1yTZO3zR8XB8Ofk9q3,spotify:track:1nuk1yTZO3zR8XB8Ofk9q3,0.202,0.662,0.864,0,0.0997,-2.08,0.0322,105.607,0.791,58,175280,,
1211,Teardrops On My Guitar - Radio Single Remix / Commentary,Taylor Swift (Big Machine Radio Release Special),2006-10-24,5,0VsL7c4EBrLgaNfHQep2oy,spotify:track:0VsL7c4EBrLgaNfHQep2oy,0.862,0.732,0.299,0,0.18,-12.416,0.941,84.758,0.551,21,64664,,
1212,Teardrops On My Guitar - Radio Single Remix,Taylor Swift (Big Machine Radio Release Special),2006-10-24,6,7snx7w5WZLHovS0xC45ZfP,spotify:track:7snx7w5WZLHovS0xC45ZfP,0.331,0.626,0.44,0,0.146,-6.942,0.0232,99.962,0.259,60,204706,,
1213,A Place In This World - Commentary,Taylor Swift (Big Machine Radio Release Special),2006-10-24,7,5jPbjmpn2I9mw7HvSWvqFu,spotify:track:5jPbjmpn2I9mw7HvSWvqFu,0.871,0.685,0.278,0,0.143,-12.594,0.899,75.683,0.774,20,54383,,
1214,A Place In This World,Taylor Swift (Big Machine Radio Release Special),2006-10-24,8,61lPttY2wlvOccuTG9YyW8,spotify:track:61lPttY2wlvOccuTG9YyW8,0.0506,0.573,0.77,0,0.321,-2.932,0.0326,114.982,0.43,28,202080,,
1215,Cold As You - Commentary,Taylor Swift (Big Machine Radio Release Special),2006-10-24,9,5f22cJ5bgEqYYpbAJn0D6D,spotify:track:5f22cJ5bgEqYYpbAJn0D6D,0.901,0.699,0.28,0,0.139,-12.809,0.945,138.159,0.528,20,97989,,
1216,Cold As You,Taylor Swift (Big Machine Radio Release Special),2006-10-24,10,3Fksah2e8MTz1HbLCASYpJ,spotify:track:3Fksah2e8MTz1HbLCASYpJ,0.222,0.421,0.492,0,0.116,-5.735,0.0262,175.974,0.29,31,241226,,
1217,The Outside - Commentary,Taylor Swift (Big Machine Radio Release Special),2006-10-24,11,6ZNW3DdJVZwPvZ8fuGfW6o,spotify:track:6ZNW3DdJVZwPvZ8fuGfW6o,0.884,0.734,0.29,0,0.283,-12.607,0.922,94.383,0.676,20,65758,,
1218,The Outside,Taylor Swift (Big Machine Radio Release Special),2006-10-24,12,3OFsmJzvNU6iVT7e5rnuHq,spotify:track:3OFsmJzvNU6iVT7e5rnuHq,0.0044,0.586,0.807,0,0.275,-4.05,0.0291,113.002,0.587,27,208986,,
1219,Tied Together With A Smile - Commentary,Taylor Swift (Big Machine Radio Release Special),2006-10-24,13,4eQCk8Vqfdr4mNK11QZGcT,spotify:track:4eQCk8Vqfdr4mNK11QZGcT,0.879,0.724,0.325,0,0.158,-13.422,0.953,67.906,0.552,20,77833,,
1220,Tied Together With A Smile,Taylor Swift (Big Machine Radio Release Special),2006-10-24,14,44FyIMhxu5QG2cGKFirOML,spotify:track:44FyIMhxu5QG2cGKFirOML,0.501,0.48,0.556,0,0.081,-4.93,0.0277,146.118,0.213,28,251213,,
1221,Stay Beautiful - Commentary,Taylor Swift (Big Machine Radio Release Special),2006-10-24,15,2BYhoERzw4iA6h5fneotEy,spotify:track:2BYhoERzw4iA6h5fneotEy,0.701,0.747,0.286,0,0.128,-13.657,0.945,99.845,0.503,20,91800,,
1222,Stay Beautiful,Taylor Swift (Big Machine Radio Release Special),2006-10-24,16,2jk8xWYqgWCE4ryTGEpdX6,spotify:track:2jk8xWYqgWCE4ryTGEpdX6,0.0993,0.592,0.631,0,0.158,-4.898,0.0248,131.607,0.443,28,238600,,
1223,Should’ve Said No - Commentary,Taylor Swift (Big Machine Radio Release Special),2006-10-24,17,0ST1G2zAOuSPd6rYdF3RS0,spotify:track:0ST1G2zAOuSPd6rYdF3RS0,0.83,0.726,0.28,0,0.144,-11.744,0.941,118.747,0.591,20,81269,,
1224,Should've Said No,Taylor Swift (Big Machine Radio Release Special),2006-10-24,18,0T2kNwYw4Z7rhziNRNsjfO,spotify:track:0T2kNwYw4Z7rhziNRNsjfO,0.00983,0.477,0.758,0,0.203,-3.889,0.0285,167.935,0.53,45,244080,,
1225,Mary's Song (Oh My My My) - Commentary,Taylor Swift (Big Machine Radio Release Special),2006-10-24,19,7vKXsy9iKZl4SaASFqSQKg,spotify:track:7vKXsy9iKZl4SaASFqSQKg,0.821,0.72,0.303,0,0.166,-12.079,0.926,128.144,0.705,20,66176,,
1226,Mary's Song (Oh My My My),Taylor Swift (Big Machine Radio Release Special),2006-10-24,20,3VsbfZsz3udwcxttckQA2K,spotify:track:3VsbfZsz3udwcxttckQA2K,0.0212,0.486,0.612,0,0.239,-5.429,0.0269,150.721,0.368,30,215186,,
1227,Our Song - Commentary,Taylor Swift (Big Machine Radio Release Special),2006-10-24,21,2l74Cv256ElApUd119a9ib,spotify:track:2l74Cv256ElApUd119a9ib,0.864,0.72,0.279,0,0.32,-12.115,0.942,83.734,0.606,20,101968,,
1228,Our Song,Taylor Swift (Big Machine Radio Release Special),2006-10-24,22,43H3q2NWT9LCuYS1B5IUvV,spotify:track:43H3q2NWT9LCuYS1B5IUvV,0.113,0.667,0.659,0,0.325,-4.932,0.0298,89.128,0.575,62,203440,,
1229,I’m Only Me When I’m With You - Commentary,Taylor Swift (Big Machine Radio Release Special),2006-10-24,23,1nmUwsjwOgeBxETJ51VMjx,spotify:track:1nmUwsjwOgeBxETJ51VMjx,0.881,0.713,0.27,0,0.141,-12.484,0.939,108.258,0.571,20,51919,,
1230,I'm Only Me When I'm With You,Taylor Swift (Big Machine Radio Release Special),2006-10-24,24,4hBYCCUKtPLp3IKk9RJ2Gv,spotify:track:4hBYCCUKtPLp3IKk9RJ2Gv,0.0049,0.551,0.934,0.000563,0.103,-3.631,0.0752,143.94,0.505,31,215600,,
1231,Invisible - Commentary,Taylor Swift (Big Machine Radio Release Special),2006-10-24,25,30Is1TtZHWvnZbsMtzwv6n,spotify:track:30Is1TtZHWvnZbsMtzwv6n,0.816,0.72,0.222,0,0.14,-13.899,0.904,77.762,0.593,20,78527,,
1232,Invisible,Taylor Swift (Big Machine Radio Release Special),2006-10-24,26,76aEO0XTIeZt8bwpo2Zlz2,spotify:track:76aEO0XTIeZt8bwpo2Zlz2,0.597,0.612,0.384,0,0.164,-5.731,0.024,96.02,0.204,29,205853,,
1233,A Perfectly Good Heart - Commentary,Taylor Swift (Big Machine Radio Release Special),2006-10-24,27,0MdvaY1bXQVxkInYNCQc7y,spotify:track:0MdvaY1bXQVxkInYNCQc7y,0.839,0.644,0.248,0,0.118,-12.282,0.931,81.209,0.56,20,69432,,
1234,A Perfectly Good Heart,Taylor Swift (Big Machine Radio Release Special),2006-10-24,28,5BIp0co0t2WOHt1ttmSUrw,spotify:track:5BIp0co0t2WOHt1ttmSUrw,0.0036,0.489,0.76,0,0.111,-5.713,0.0362,156.088,0.273,26,222146,,
1235,Teardrops On My Guitar - Pop Version / Commentary,Taylor Swift (Big Machine Radio Release Special),2006-10-24,29,0q0YAWyXhDggKzeicHhtfa,spotify:track:0q0YAWyXhDggKzeicHhtfa,0.881,0.645,0.32,0,0.149,-11.998,0.931,80.865,0.705,20,82400,,
1236,Teardrops On My Guitar - Pop Version,Taylor Swift (Big Machine Radio Release Special),2006-10-24,30,11j9B5N8LJoxXQPRpjae9R,spotify:track:11j9B5N8LJoxXQPRpjae9R,0.0456,0.464,0.742,0,0.0755,-3.976,0.0539,199.909,0.485,29,179840,,
1237,Tim McGraw - Instrumental w/ BG vocals,Taylor Swift (Karaoke Version),2006-10-24,1,6FbCZTXJjwBQRsKb9leofw,spotify:track:6FbCZTXJjwBQRsKb9leofw,0.202,0.55,0.447,0.0563,0.156,-9.548,0.0312,76.003,0.312,5,234266,,
1238,Picture To Burn - Instrumental w/ BG vocals,Taylor Swift (Karaoke Version),2006-10-24,2,6mEIFRsfukxqWeKXuKaalI,spotify:track:6mEIFRsfukxqWeKXuKaalI,0.0139,0.547,0.745,0.168,0.0565,-8.409,0.0266,105.492,0.917,5,176106,,
1239,Teardrops On My Guitar - Instrumental w/ BG vocals,Taylor Swift (Karaoke Version),2006-10-24,3,6pwfOVtNVEvIYF6x0h45En,spotify:track:6pwfOVtNVEvIYF6x0h45En,0.0367,0.625,0.381,0.869,0.0955,-13.582,0.0263,100.055,0.133,7,214093,,
